Group.1,Group.2,Group.3,transcript,baseMean,log2FoldChange,lfcSE,pvalue,padj,gene,tair_symbol,uniprotswissprot,entrezgene_id,description,external_gene_name,external_gene_source
AT4G03510,1742.3440842160167,-0.6259869673922075,AT4G03510.1,1742.34408421602,-0.625986967392207,0.148982824036622,1.07361417408251e-06,0.00302410894102614,AT4G03510,RMA1,O64425,825654,E3 ubiquitin-protein ligase RMA1 [Source:UniProtKB/Swiss-Prot;Acc:O64425],RMA1,UniProtKB Gene Name
AT4G03510,1738.9550630165502,-0.6249446127363836,AT4G03510.3,1738.95506301655,-0.624944612736384,0.150513488732046,1.15014285282434e-06,0.00302410894102614,AT4G03510,RMA1,O64425,825654,E3 ubiquitin-protein ligase RMA1 [Source:UniProtKB/Swiss-Prot;Acc:O64425],RMA1,UniProtKB Gene Name
AT2G40140,654.4721705314213,-0.6233289382310576,"AT2G40140.1,AT2G40140.2",654.472170531421,-0.623328938231058,0.131133115691072,8.34496475647518e-08,0.000329125409995381,AT2G40140,CZF1,Q9XEE6,818605,Zinc finger CCCH domain-containing protein 29 [Source:UniProtKB/Swiss-Prot;Acc:Q9XEE6],CZF1,TAIR Gene Name
AT1G68840,900.4494100344335,-0.6216878751661716,AT1G68840.1,900.449410034434,-0.621687875166172,0.12751691944996,4.27830964890749e-08,0.000241052189361302,AT1G68840,RAV2,P82280,843216,TEM2 [Source:UniProtKB/TrEMBL;Acc:A0A178WNP0],RAV2,UniProtKB Gene Name
AT2G27830,768.3269125832538,-0.518614820778649,AT2G27830.1,768.326912583254,-0.518614820778649,0.161429017789795,4.7468273088986e-05,0.0480038125802464,AT2G27830,,,817330,Expressed protein [Source:UniProtKB/TrEMBL;Acc:Q9ZUY4],,
AT1G68840,374.6983063532965,-0.4861417870882041,AT1G68840.2,374.698306353297,-0.486141787088204,0.151576015150213,4.94409350564689e-05,0.0487487619656783,AT1G68840,RAV2,P82280,843216,TEM2 [Source:UniProtKB/TrEMBL;Acc:A0A178WNP0],RAV2,UniProtKB Gene Name
AT3G19030,2678.616302308352,-0.3106294734742727,AT3G19030.1,2678.61630230835,-0.310629473474273,0.0718346826932971,7.02286255912064e-07,0.00230818082776432,AT3G19030,,,821436,AT3g19030/K13E13_15 [Source:UniProtKB/TrEMBL;Acc:Q9LJ63],,
AT1G56250,27.050195922753748,-0.008757805820272304,AT1G56250.1,27.0501959227537,-0.0087578058202723,0.0393485334600247,4.4715278328945e-05,0.0464097520340418,AT1G56250,AtPP2-B14,Q9C7K0,842078,F-box protein VBF [Source:UniProtKB/Swiss-Prot;Acc:Q9C7K0],VBF,UniProtKB Gene Name
AT5G29000,5.743839860179123,-0.0034378907464205485,"AT5G29000.2,AT5G29000.1,AT5G29000.3",5.74383986017912,-0.00343789074642055,0.0380904787200185,1.91921744812153e-05,0.0252313120513044,AT5G29000,PHL1,",Q8GUN5",833026,Protein PHR1-LIKE 1 [Source:UniProtKB/Swiss-Prot;Acc:Q8GUN5],PHL1,UniProtKB Gene Name
AT3G08940,6225.220305328415,0.3470943074932047,AT3G08940.2,6225.22030532841,0.347094307493205,0.103421915375328,3.4372049703935e-05,0.0398715776565646,AT3G08940,LHCB4.2,"Q9XF88,",820043,"Chlorophyll a-b binding protein CP29.2, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9XF88]",LHCB4.2,UniProtKB Gene Name
AT3G08940,6220.818270305444,0.348930498511388,AT3G08940.1,6220.81827030544,0.348930498511388,0.103128147057401,3.14405183822957e-05,0.0375761831817498,AT3G08940,LHCB4.2,"Q9XF88,",820043,"Chlorophyll a-b binding protein CP29.2, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9XF88]",LHCB4.2,UniProtKB Gene Name
AT3G23730,344.37890463623245,0.5320675006479008,AT3G23730.1,344.378904636232,0.532067500647901,0.1433401550551,8.01843565542997e-06,0.0132362058622948,AT3G23730,XTH16,Q8LG58,821955,Probable xyloglucan endotransglucosylase/hydrolase protein 16 [Source:UniProtKB/Swiss-Prot;Acc:Q8LG58],XTH16,UniProtKB Gene Name
AT4G37450,384.3599605316705,0.5527526340795118,"AT4G37450.2,AT4G37450.1",384.35996053167,0.552752634079512,0.151623695429082,1.04374170393406e-05,0.0152463602974664,AT4G37450,AGP18,"Q9FPR2,",829900,arabinogalactan protein  18 [Source:TAIR;Acc:AT4G37450],AGP18,TAIR Gene Name
AT4G08950,2264.80330434284,0.6748753041683159,AT4G08950.1,2264.80330434284,0.674875304168316,0.123431872951391,2.021574811068e-09,2.65769701828406e-05,AT4G08950,EXO,Q9ZPE7,826473,Protein EXORDIUM [Source:UniProtKB/Swiss-Prot;Acc:Q9ZPE7],EXO,UniProtKB Gene Name
AT2G23130,595.4926408463725,0.7120298790481737,"AT2G23130.1,AT2G23130.2",595.492640846373,0.712029879048174,0.206485721532099,2.04995228838305e-05,0.025265661954321,AT2G23130,AGP17,"O22194,",816845,Lysine-rich arabinogalactan protein 17 [Source:UniProtKB/Swiss-Prot;Acc:O22194],AGP17,UniProtKB Gene Name
AT3G19680,246.92541710694854,0.8407208326429061,AT3G19680.1,246.925417106949,0.840720832642906,0.174503512801697,6.12363461755632e-08,0.000301895186645527,AT3G19680,,,821505,Uncharacterized protein At3g19680 [Source:UniProtKB/TrEMBL;Acc:Q9LJM6],,
AT5G43670,58.18197685116865,0.8955915227252221,AT5G43670.1,58.1819768511686,0.895591522725222,0.276192816739836,4.2571366820355e-05,0.0453787758755352,AT5G43670,,,834387,At5g43670 [Source:UniProtKB/TrEMBL;Acc:Q84WI4],,
