Group.1;gene;baseMean;log2FoldChange;lfcSE;stat;pvalue;padj;tair_symbol;uniprotswissprot;entrezgene_id;description;external_gene_name;external_gene_source
AT1G62510;AT1G62510;450.124017685817;0.924263447720164;0.205223744740622;4.50368669029171;6.67846452985789e-06;0.00503723187164531;;;842548;"Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein [Source:UniProtKB/TrEMBL;Acc:Q9SXE6]";;
AT1G66230;AT1G66230;134.789001947894;1.0222028264582;0.248920605102118;4.10654162614963;4.01627111548626e-05;0.0160037037147084;MYB20;Q9C7U7;842938;"Transcription factor MYB20 [Source:UniProtKB/Swiss-Prot;Acc:Q9C7U7]";MYB20;TAIR Gene Name
AT1G70190;AT1G70190;65.1106104861664;1.11027588272884;0.266974648904323;4.15873150235599;3.20019794233269e-05;0.0143797830519413;;;843355;"F20P5.9 protein [Source:UniProtKB/TrEMBL;Acc:O04527]";;
AT1G80440;AT1G80440;1331.59224517243;0.918172893763492;0.190070645232252;4.83069278078976;1.36058805039991e-06;0.00221032761818429;;Q9M8L2;844383;"F-box/kelch-repeat protein At1g80440 [Source:UniProtKB/Swiss-Prot;Acc:Q9M8L2]";;
AT1G80920;AT1G80920;5691.04203062265;0.86882950039092;0.217771725053827;3.98963410046079;6.61752983149564e-05;0.0210371228285839;J8;Q9SAG8;844432;"Chaperone protein dnaJ 8, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9SAG8]";ATJ8;UniProtKB Gene Name
AT2G04460;AT2G04460;615.065900846676;-1.14036652204355;0.291781653232125;-3.90828727375925;9.29527410423376e-05;0.0265279586226098;"NA";"NA";"NA";"NA";"NA";"NA"
AT2G05100;AT2G05100;13032.2660315502;0.67524987519963;0.151679417096471;4.45182272008705;8.51444484786416e-06;0.00580053421748527;LHCB2.1;,Q9SHR7;815058;"photosystem II light harvesting complex gene 2.1 [Source:TAIR;Acc:AT2G05100]";LHCB2.1;TAIR Gene Name
AT2G05830;AT2G05830;1228.65994533752;-0.390454979103376;0.0851149329176556;-4.58738514757595;4.48832200957414e-06;0.00379155490080785;;,Q9ZUG4;815134;"Methylthioribose-1-phosphate isomerase [Source:UniProtKB/Swiss-Prot;Acc:Q9ZUG4]";;
AT2G13360;AT2G13360;10.7967920769538;2.04450461072912;0.530174078389379;3.85628927189376;0.000115121248961137;0.0319900744317139;AGT;Q56YA5;815822;"Serine--glyoxylate aminotransferase [Source:UniProtKB/Swiss-Prot;Acc:Q56YA5]";AGT1;UniProtKB Gene Name
AT2G14910;AT2G14910;525.646175972963;0.377474975878007;0.0923047945213121;4.08944061720275;4.32414751341461e-05;0.0166039402428733;;;815980;"MAR-binding filament-like protein [Source:UniProtKB/TrEMBL;Acc:O82329]";;
AT2G15960;AT2G15960;757.319538434117;1.13230391983394;0.28049477956537;4.03680924681899;5.41830888880042e-05;0.0191823089857243;;;816091;"Expressed protein [Source:UniProtKB/TrEMBL;Acc:Q9XIM6]";;
AT2G17450;AT2G17450;770.359628818046;0.480114521033234;0.114471722823772;4.19417572471033;2.73865620860871e-05;0.0131449273794562;RHA3A;O22755;816251;"Probable E3 ubiquitin-protein ligase ATL44 [Source:UniProtKB/Swiss-Prot;Acc:O22755]";ATL44;UniProtKB Gene Name
AT2G20570;AT2G20570;2601.09100796839;-0.613521579465513;0.0795230934655903;-7.71501148570112;1.20971338714195e-14;6.38698425576271e-11;GPRI1;,Q9SIV3;816579;"GBF's pro-rich region-interacting factor 1 [Source:UniProtKB/TrEMBL;Acc:F4IVF9]";GPRI1;TAIR Gene Name
AT2G20630;AT2G20630;199.677800827913;0.928875734941787;0.235241154294119;3.94861068306281;7.86060698318974e-05;0.0237553062839898;PIA1;Q9SIU8,;816590;"Probable protein phosphatase 2C 20 [Source:UniProtKB/Swiss-Prot;Acc:Q9SIU8]";PPC3-1.2;UniProtKB Gene Name
AT2G23780;AT2G23780;72.2124183221495;1.04596196013726;0.26523203850976;3.94357320485916;8.02764715024786e-05;0.0238782929811387;;;816910;"Putative RING zinc finger protein [Source:UniProtKB/TrEMBL;Acc:O64824]";;
AT2G24550;AT2G24550;667.618007047652;0.597942149876068;0.143075332221828;4.17921203180573;2.92520863183158e-05;0.0134605314929461;;;816991;"At2g24550/F25P17.15 [Source:UniProtKB/TrEMBL;Acc:Q945P6]";;
AT2G27830;AT2G27830;582.217069218924;0.61932851291584;0.154029090905688;4.02085417289811;5.79874949942913e-05;0.0194810420470916;;;817330;"Expressed protein [Source:UniProtKB/TrEMBL;Acc:Q9ZUY4]";;
AT2G28605;AT2G28605;1027.92333296945;0.433166329664138;0.10508691861592;4.12198145467855;3.75627446850296e-05;0.0160037037147084;;Q8VY52;817409;"PsbP domain-containing protein 2, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q8VY52]";PPD2;UniProtKB Gene Name
AT2G28720;AT2G28720;662.090870967448;0.506804623423402;0.10646612271165;4.76024307559335;1.93359938314012e-06;0.00264074435374157;;Q9SI96;817421;"Histone H2B.3 [Source:UniProtKB/Swiss-Prot;Acc:Q9SI96]";;
AT2G29300;AT2G29300;42.7769796065693,162.204550625181;1.25617503847655,0.768712877435829;0.338632632426681,0.179686755648299;3.70955105382094,4.27807199624902;0.000207627087993464,1.88519052117536e-05;0.0471492093691824,0.00995333465417559;;,Q42182;817479;"NAD(P)-binding Rossmann-fold superfamily protein [Source:UniProtKB/TrEMBL;Acc:F4IKL5]";;
AT2G29700;AT2G29700;441.171451882935;0.602741260169079;0.108202374984343;5.5704993560104;2.54010255647386e-08;8.9407376483619e-05;ATPH1;Q9ST43;817520;"PH1 [Source:UniProtKB/TrEMBL;Acc:A0A178W3K4]";PH1;UniProtKB Gene Name
AT2G30100;AT2G30100;423.095092956295;0.435529513841935;0.110935084304428;3.92598533252793;8.63754190632741e-05;0.0253212297284371;;Q0WNN7;817561;"Pentatricopeptide repeat-containing protein At2g30100, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q0WNN7]";;
AT2G36000;AT2G36000;424.220601474821;0.719881014206403;0.155809874156087;4.6202528440864;3.83272673109462e-06;0.00356779087325156;;;818173;"At2g36000/F11F19.9 [Source:UniProtKB/TrEMBL;Acc:Q9SJ50]";;
AT2G38210;AT2G38210;197.888359881306;0.663020642524155;0.152146541922281;4.35777661553975;1.31390385061468e-05;0.00730219353187667;PDX1L4;O80446;818400;"Pyridoxal 5'-phosphate synthase PDX1-like 4 [Source:UniProtKB/Swiss-Prot;Acc:O80446]";PDX1L4;UniProtKB Gene Name
AT2G40000;AT2G40000;1224.79937420462;0.996580929489998;0.246956587986875;4.035449864342;5.44977763693101e-05;0.0191823089857243;HSPRO2;O04203;818588;"Nematode resistance protein-like HSPRO2 [Source:UniProtKB/Swiss-Prot;Acc:O04203]";HSPRO2;UniProtKB Gene Name
AT2G45135;AT2G45135;141.114461832362;-1.34556877193968;0.320059158099936;-4.20412519962804;2.62093841366645e-05;0.0128724647344702;;;819121;"RING/U-box superfamily protein [Source:UniProtKB/TrEMBL;Acc:F4IW24]";;
AT2G45630;AT2G45630;62.6610451580472;0.750466178393504;0.190077639782627;3.94820863333393;7.87381713092137e-05;0.0237553062839898;;;819171;"D-isomer specific 2-hydroxyacid dehydrogenase family protein [Source:UniProtKB/TrEMBL;Acc:Q67Y01]";;
AT3G03250;AT3G03250;2685.49604821597;-0.54754595302588;0.123976903043656;-4.41651581531337;1.00304565209841e-05;0.00635384661493446;UGP;,Q9M9P3;821313;"UTP--glucose-1-phosphate uridylyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1I9LT02]";UGP;TAIR Gene Name
AT3G09010;AT3G09010;30.8699793410768;-1.41645561645166;0.345637504095066;-4.09809583644624;4.1656281625493e-05;0.0162914631786812;;;820053;"Protein kinase superfamily protein [Source:UniProtKB/TrEMBL;Acc:Q8LF75]";;
AT3G11120;AT3G11120;1433.14914724039;0.755356316289985;0.170758086145008;4.42354639445031;9.70937694869095e-06;0.00635384661493446;;P62120;824768,818612,2745833,820283,820000;"60S ribosomal protein L41 [Source:UniProtKB/Swiss-Prot;Acc:P62120]";RPL41G;UniProtKB Gene Name
AT3G11170;AT3G11170;6963.95943128323;0.372120881482908;0.0906055482006129;4.10704298879117;4.00756664149091e-05;0.0160037037147084;FAD7;P46310;820288;"sn-2 acyl-lipid omega-3 desaturase (ferredoxin), chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:P46310]";FAD7;UniProtKB Gene Name
AT3G13550;AT3G13550;72.4629655577328;1.02961519095632;0.217947251871727;4.72414853646471;2.31081478601706e-06;0.0028213450320666;FUS9;Q9LJD7,;820557;"Ubiquitin-conjugating enzyme COP10 [Source:UniProtKB/TrEMBL;Acc:Q0WNL1]";COP10;UniProtKB Gene Name
AT3G18773;AT3G18773;162.652779722968;1.0919780008131;0.133453418654554;8.18246555106763;2.78094262269086e-16;1.95769090828695e-12;;Q9LS99;821409;"RING-H2 finger protein ATL77 [Source:UniProtKB/Swiss-Prot;Acc:Q9LS99]";ATL77;UniProtKB Gene Name
AT3G24020;AT3G24020;42.009339980447;1.38224797025456;0.263017919424317;5.25533763357252;1.47753156252591e-07;0.000346710989655386;;Q7Y225;821987;"Dirigent protein [Source:UniProtKB/TrEMBL;Acc:A0A178V7A9]";DIR16;UniProtKB Gene Name
AT3G24420;AT3G24420;240.166793805656;0.690861230380359;0.12770686152853;5.40974245323551;6.31154499316734e-08;0.000190419312443859;;;822032;"Alpha/beta-Hydrolases superfamily protein [Source:UniProtKB/TrEMBL;Acc:Q9LK01]";;
AT3G27830;AT3G27830;433.810382147017;1.39551363679813;0.29652220291117;4.70627029982033;2.52289958345503e-06;0.0028213450320666;RPL12-A;P36210;822403;"RPL12-A [Source:UniProtKB/TrEMBL;Acc:A0A178VJ19]";RPL12A;UniProtKB Gene Name
AT3G30725;AT3G30725;29.0126085444374;-2.08680026466196;0.5080144612539;-4.10775760105578;3.99519074576155e-05;0.0160037037147084;AtGDU6;Q3EAV6;822809;"Protein GLUTAMINE DUMPER 6 [Source:UniProtKB/Swiss-Prot;Acc:Q3EAV6]";GDU6;UniProtKB Gene Name
AT3G49470;AT3G49470;68.5730340198809;0.911880586324983;0.237372011492754;3.84156742233622;0.000122251145445365;0.0335301550735152;NACA2;,Q94JX9;824109;"Nascent polypeptide-associated complex subunit alpha-like protein 2 [Source:UniProtKB/TrEMBL;Acc:A0A1I9LR04]";NACA2;TAIR Gene Name
AT3G52040;AT3G52040;52.8984599760845;1.03670524543593;0.277600779599414;3.73451849426334;0.000188074670930228;0.045138418312014;;;824367;"2,3-bisphosphoglycerate-dependent phosphoglycerate mutase [Source:UniProtKB/TrEMBL;Acc:Q9SV00]";;
AT3G52060;AT3G52060;1712.40640407773;0.495703191291602;0.109923578596792;4.5095255960496;6.49727554910246e-06;0.00503723187164531;;;824369;"GnTL [Source:UniProtKB/TrEMBL;Acc:A0A384L2P4]";;
AT3G53620;AT3G53620;1545.29989499058;-0.680188880461344;0.150253431526609;-4.52694406743639;5.98427708938354e-06;0.0048608441481035;AtPPa4;Q9LFF9;824530;"PPa4 [Source:UniProtKB/TrEMBL;Acc:A0A178VKC0]";PPA4;UniProtKB Gene Name
AT3G59300;AT3G59300;57.9213861768849;-0.836954573597779;0.208179965305251;-4.02034159420945;5.81138145256295e-05;0.0194810420470916;;;825099;"Pentatricopeptide repeat (PPR) superfamily protein [Source:UniProtKB/TrEMBL;Acc:A0A1I9LM77]";;
AT3G60750;AT3G60750;1393.19612370137;0.882696998336425;0.192022185675677;4.59684903195139;4.28928169413034e-06;0.00377438917076411;;,Q8RWV0;825246;"Transketolase-1, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q8RWV0]";TKL-1;UniProtKB Gene Name
AT4G00630;AT4G00630;1334.09018138238;-0.426767307829627;0.103652591929618;-4.11728544250404;3.83361147559185e-05;0.0160037037147084;KEA2;,O65272;825834;"K+ efflux antiporter 2 [Source:UniProtKB/TrEMBL;Acc:F4JHE9]";KEA2;TAIR Gene Name
AT4G05070;AT4G05070;1437.14456834638;0.664868076011549;0.14895152428844;4.46365405918271;8.05736167974801e-06;0.00580053421748527;;;825849;"AT4g05070 protein [Source:UniProtKB/TrEMBL;Acc:Q9S9T1]";;
AT4G08410;AT4G08410;219.074823492496;-0.980863538971583;0.262844722129931;-3.73172240638226;0.000190175002551017;0.045138418312014;;;826400;"Extensin-like protein [Source:UniProtKB/TrEMBL;Acc:Q9STM7]";;
AT4G18970;AT4G18970;61.8444200721531;0.949035748999076;0.191658970591509;4.95168969169618;7.35718553687899e-07;0.00129480334461123;;Q93YW8,;827632;"GDSL-like Lipase/Acylhydrolase superfamily protein [Source:UniProtKB/TrEMBL;Acc:F4JSC9]";;
AT4G19110;AT4G19110;3180.29707718462;-0.295068074642403;0.0733304908803853;-4.02381152914564;5.72637496006974e-05;0.0194810420470916;;;827649;"Protein kinase superfamily protein [Source:UniProtKB/TrEMBL;Acc:F4JSF8]";;
AT4G20480;AT4G20480;659.207211026591;-0.407310720399097;0.10787752614672;-3.77567724203399;0.000159573508314098;0.040602806290186;;;827796;"Putative endonuclease or glycosyl hydrolase [Source:UniProtKB/TrEMBL;Acc:Q8H1G2]";;
AT4G27410;AT4G27410;74.273430474924;1.52599595065903;0.273166772652564;5.58631613882233;2.31936854716558e-08;8.9407376483619e-05;RD26;Q93VY3,;828849;"NAC (No Apical Meristem) domain transcriptional regulator superfamily protein [Source:UniProtKB/TrEMBL;Acc:F4JIU9]";RD26;TAIR Gene Name
AT4G28240;AT4G28240;2110.46534750277;0.385955391381789;0.0913716257172861;4.22401799630858;2.39984873925225e-05;0.0120672394105401;;;828939;"AT4g28240/F26K10_120 [Source:UniProtKB/TrEMBL;Acc:Q94A22]";;
AT4G28703;AT4G28703;45.4956753976057;1.3838940059482;0.360945905765584;3.83407592063662;0.000126037212298117;0.0341253831605632;;;828989;"RmlC-like cupins superfamily protein [Source:UniProtKB/TrEMBL;Acc:Q8LAH4]";;
AT4G30825;AT4G30825;511.019319508326;0.463586978948638;0.113896118823859;4.07026142537462;4.69604105699588e-05;0.0177099448361957;;O65567;829206;"Pentatricopeptide repeat-containing protein At4g30825, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:O65567]";;
AT4G34210;AT4G34210;14.348999687709;-1.73495069542027;0.460717730556017;-3.76575629795373;0.00016604569316354;0.0417466546895333;ASK11;O49484;829569;"SKP1-like protein 11 [Source:UniProtKB/Swiss-Prot;Acc:O49484]";ASK11;UniProtKB Gene Name
AT4G37295;AT4G37295;22.7299756037483;-1.28769777371255;0.336654959415555;-3.8249778822449;0.000130783827337728;0.0349623246777907;;;829884;"At4g37295 [Source:UniProtKB/TrEMBL;Acc:Q8LCF5]";;
AT4G37610;AT4G37610;910.167973451973;1.42616173561471;0.284696286238523;5.00941460971449;5.45958433084327e-07;0.00104819055893708;BT5;Q6EJ98;829915;"BTB/POZ and TAZ domain-containing protein 5 [Source:UniProtKB/Swiss-Prot;Acc:Q6EJ98]";BT5;UniProtKB Gene Name
AT4G39710;AT4G39710;43.3142690331826;1.30965261233145;0.280937035067317;4.66173002793184;3.13562341472909e-06;0.00315339194741255;FKBP16-2;Q9SCY3,;830126;"Photosynthetic NDH subunit of lumenal location 4, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9SCY3]";PNSL4;UniProtKB Gene Name
AT5G01220;AT5G01220;922.45274593669;-1.07459898737667;0.257161468550253;-4.17869361780641;2.9318833688883e-05;0.0134605314929461;SQD2;Q8S4F6,;831888;"Sulfoquinovosyl transferase SQD2 [Source:UniProtKB/Swiss-Prot;Acc:Q8S4F6]";SQD2;UniProtKB Gene Name
AT5G06630;AT5G06630;624.2948867828;-0.883437062690096;0.23381349608764;-3.77838352991805;0.000157849647184425;0.040602806290186;;;830551;"Proline-rich extensin-like family protein [Source:UniProtKB/TrEMBL;Acc:F4K3X4]";;
AT5G07240;AT5G07240;45.8534224322274;1.16706528565361;0.283362878227123;4.11862447528561;3.8114067233417e-05;0.0160037037147084;IQD24;;830615;"IQ-domain 24 [Source:TAIR;Acc:AT5G07240]";IQD24;TAIR Gene Name
AT5G11500;AT5G11500;891.170215691472;0.69527235785479;0.147982592371863;4.69833881614703;2.62286063029433e-06;0.0028213450320666;;;831022;"Coiled-coil protein [Source:UniProtKB/TrEMBL;Acc:Q9LYE1]";;
AT5G21940;AT5G21940;1555.33863903604;1.62216097275757;0.185004346781476;8.76823167119219;1.81494099473806e-18;3.8329738867873e-14;;;832254;"At5g21940 [Source:UniProtKB/TrEMBL;Acc:Q9C593]";;
AT5G24490;AT5G24490;6251.69658551747;0.582575173859713;0.14339684711696;4.06267770576952;4.85129898271132e-05;0.0179744882834878;;;832520;"30S ribosomal protein [Source:UniProtKB/TrEMBL;Acc:Q94K97]";;
AT5G24890;AT5G24890;537.045414438391;0.783353755913086;0.148971247244475;5.25842248355171;1.45296407529932e-07;0.000346710989655386;;;832558;"At5g24890 [Source:UniProtKB/TrEMBL;Acc:Q8L9W8]";;
AT5G24940;AT5G24940;42.985116796534;1.16147869251721;0.299026675005089;3.88419759707873;0.000102668387423898;0.0289100489867374;;Q4PSE8;832564;"Probable protein phosphatase 2C 71 [Source:UniProtKB/Swiss-Prot;Acc:Q4PSE8]";;
AT5G27730;AT5G27730;254.80385390412;0.61764982783012;0.153874305780063;4.01398937073319;5.97010360605444e-05;0.0197004090712912;;;832835;"Heparan-alpha-glucosaminide N-acetyltransferase-like protein (DUF1624) [Source:UniProtKB/TrEMBL;Acc:Q94CC1]";;
AT5G28650;AT5G28650;22.5876922457303;1.34532002353378;0.318178342848372;4.22819482775072;2.35573763287575e-05;0.0120672394105401;WRKY74;Q93WU6;832971;"Probable WRKY transcription factor 74 [Source:UniProtKB/Swiss-Prot;Acc:Q93WU6]";WRKY74;UniProtKB Gene Name
AT5G35777;AT5G35777;147.680007398913;1.05816863260658;0.240470442762993;4.4004103807864;1.08046344656299e-05;0.0065195164365611;"NA";"NA";"NA";"NA";"NA";"NA"
AT5G38430;AT5G38430;32.060618037147;1.07984341174857;0.251366608323714;4.295890448416;1.73993497860304e-05;0.00942197097772246;;P10796;833830;"Ribulose bisphosphate carboxylase small chain 1B, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:P10796]";RBCS-1B;UniProtKB Gene Name
AT5G43700;AT5G43700;770.675544937234;0.774386041345276;0.162913476972868;4.75335776839532;2.00065863250462e-06;0.00264074435374157;ATAUX2-11;P33077;834390;"IAA4 [Source:UniProtKB/TrEMBL;Acc:A0A384LA06]";IAA4;UniProtKB Gene Name
AT5G44240;AT5G44240;2205.95415924906;-0.486384831055051;0.103606125242998;-4.69455671577607;2.67185475833761e-06;0.0028213450320666;ALA2;,P98205;834447;"Phospholipid-transporting ATPase [Source:UniProtKB/TrEMBL;Acc:F4K8T6]";ALA2;TAIR Gene Name
AT5G49450;AT5G49450;244.335449076903;0.937431928649431;0.182109109776269;5.14763885124207;2.63785733760975e-07;0.000557089091129804;AtbZIP1;Q9FGX2;835005;"Basic leucine zipper 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9FGX2]";BZIP1;UniProtKB Gene Name
AT5G53650;AT5G53650;459.059153509719;0.386684729836962;0.0958172966155676;4.03564641766502;5.44521688176106e-05;0.0191823089857243;;;835446;"ABC transporter A family protein [Source:UniProtKB/TrEMBL;Acc:Q9FJB9]";;
AT5G54585;AT5G54585;90.6898332136867;1.14651091298517;0.302980702856063;3.78410539739835;0.000154262445389569;0.0402205998047199;;;835547;"Uncharacterized protein At5g54585 [Source:UniProtKB/TrEMBL;Acc:Q8VZU6]";;
AT5G56550;AT5G56550;302.8087445921;2.43354324402675;0.282836211781902;8.60407240181565;7.69364072661599e-18;8.12409992527015e-14;OXS3;;835756;"Emb [Source:UniProtKB/TrEMBL;Acc:Q9LVB9]";OXS3;TAIR Gene Name
AT5G58390;AT5G58390;880.891734222792;-0.594768763849353;0.133599990090837;-4.45186233505675;8.51287383577884e-06;0.00580053421748527;;Q9LVL2;835952;"Peroxidase [Source:UniProtKB/TrEMBL;Acc:A0A178UMG0]";PER67;UniProtKB Gene Name
AT5G60680;AT5G60680;1348.79664840779;0.470457431517352;0.126167105519882;3.72884381851192;0.000192360322367596;0.045138418312014;;;836189;"Emb [Source:UniProtKB/TrEMBL;Acc:Q9FF51]";;
AT5G65207;AT5G65207;205.187797358833;0.977589861467537;0.221561628285349;4.41227061307069;1.02292146838284e-05;0.00635384661493446;;;836645;"Uncharacterized protein At5g65207 [Source:UniProtKB/TrEMBL;Acc:Q8RXW8]";;
