Group.1;gene;baseMean;log2FoldChange;lfcSE;stat;pvalue;padj;tair_symbol;uniprotswissprot;entrezgene_id;description;external_gene_name;external_gene_source
AT1G32310;AT1G32310;220.827566456742;0.334279171924273;0.088406136105081;3.78117613382563;0.000156089187576471;0.0230913828312814;;Q9C613;840123;"Protein SAMBA [Source:UniProtKB/Swiss-Prot;Acc:Q9C613]";SAMBA;UniProtKB Gene Name
AT1G32360;AT1G32360;963.15971894208;0.168860966246501;0.0481788641855934;3.50487644532297;0.000456819233540532;0.0497022349703915;;Q9LQM3;840128;"Zinc finger CCCH domain-containing protein 12 [Source:UniProtKB/Swiss-Prot;Acc:Q9LQM3]";;
AT1G32928;AT1G32928;156.454314587049;0.593906293094649;0.152404081638222;3.89691855172533;9.7424365319625e-05;0.016850117066531;;;3766886;"Avr9/Cf-9 rapidly elicited protein [Source:UniProtKB/TrEMBL;Acc:Q56XA0]";;
AT1G33610;AT1G33610;212.850839133521;0.572275337624764;0.137312970058178;4.16767139609826;3.07727114321523e-05;0.00723835718307087;;;840255;"Leucine-rich repeat (LRR) family protein [Source:UniProtKB/TrEMBL;Acc:F4HR91]";;
AT1G34210;AT1G34210;947.22643657543;-0.33678461078217;0.0876473846144037;-3.84249469922943;0.000121790045277857;0.0194574333578041;SERK2;Q9XIC7;840320;"Somatic embryogenesis receptor kinase 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9XIC7]";SERK2;UniProtKB Gene Name
AT1G48090;AT1G48090;1052.27012167488;-0.260047466464304;0.0706153721954434;-3.68259004207421;0.000230876280810857;0.0306817620182655;;;841226;"calcium-dependent lipid-binding family protein [Source:TAIR;Acc:AT1G48090]";;
AT1G49130;AT1G49130;76.4103372749267;0.811720937648224;0.167921161035348;4.83394071743795;1.3385646318871e-06;0.000629714345424969;;,Q9M9B3;841336;"B-box type zinc finger protein with CCT domain-containing protein [Source:UniProtKB/TrEMBL;Acc:F4I1N0]";;
AT1G49780;AT1G49780;438.118739978548;0.283071045725025;0.0740066657372649;3.82493986055217;0.00013080401285946;0.0201096208528119;PUB26;Q9FXA4;841401;"U-box domain-containing protein 26 [Source:UniProtKB/Swiss-Prot;Acc:Q9FXA4]";PUB26;UniProtKB Gene Name
AT1G49840;AT1G49840;436.278384378624;0.34686991594782;0.0776210057015299;4.46876348499802;7.86730611982623e-06;0.00260640527535989;;;841407;"Glutamyl-tRNA (Gln) amidotransferase subunit A (DUF620) [Source:UniProtKB/TrEMBL;Acc:Q9C6D0]";;
AT1G50640;AT1G50640;918.898655159486;0.353864548294479;0.0987957342057753;3.5817796298516;0.000341261604174817;0.0416252115448021;ERF3;O80339;841486;"Uncharacterized protein At1g50640 (Fragment) [Source:UniProtKB/TrEMBL;Acc:C0SV01]";ERF3;UniProtKB Gene Name
AT1G51700;AT1G51700;591.498642939776;0.477651376975378;0.0907825636263424;5.26148808642785;1.42894149611195e-07;9.60330339187011e-05;ADOF1;O82155;841595;"Dof zinc finger protein DOF1.7 [Source:UniProtKB/Swiss-Prot;Acc:O82155]";DOF1.7;UniProtKB Gene Name
AT1G54740;AT1G54740;359.019929908705;0.672629516832059;0.135342141995015;4.96984536314517;6.70063196618668e-07;0.000366540151415449;;;841915;"Protein of unknown function (DUF3049) [Source:TAIR;Acc:AT1G54740]";;
AT1G55690;AT1G55690;591.400158995121;-0.279300643510944;0.0778866563569664;-3.58598836533523;0.000335803930367496;0.0413548693722735;;Q501H5,;842018;"Phosphatidylinositol/phosphatidylcholine transfer protein SFH13 [Source:UniProtKB/Swiss-Prot;Acc:Q501H5]";SFH13;UniProtKB Gene Name
AT1G55860;AT1G55860;2188.22478965503;-0.236772957782969;0.0613574623334913;-3.85891053472934;0.00011389361882372;0.0186042062636913;UPL1;Q8GY23;842036;"E3 ubiquitin-protein ligase UPL1 [Source:UniProtKB/Swiss-Prot;Acc:Q8GY23]";UPL1;UniProtKB Gene Name
AT1G57990;AT1G57990;883.273847902763;0.685826676508745;0.165164791515851;4.15237818069069;3.29037916457872e-05;0.00766299987220006;ATPUP18;Q9C508;842166;"PUP18 [Source:UniProtKB/TrEMBL;Acc:A0A178WC51]";PUP18;UniProtKB Gene Name
AT1G60620;AT1G60620;220.479029401406;-0.281668666235163;0.0746654929787264;-3.77240750711197;0.000161679909350627;0.0234573993702535;ATRPAC43;;842356;"RNA polymerase I subunit 43 [Source:UniProtKB/TrEMBL;Acc:Q39216]";ATRPAC43;TAIR Gene Name
AT1G61170;AT1G61170;147.781556141302;0.451896178103415;0.119764173112225;3.77321670045653;0.000161156194906031;0.0234573993702535;;;842410;"At1g61170 [Source:UniProtKB/TrEMBL;Acc:O22729]";;
AT1G63090;AT1G63090;606.673813518546;-0.345974207550459;0.0804327044952051;-4.30141209004211;1.69713103832761e-05;0.00492838472636322;AtPP2-A11;Q9CAN4;842612;"F-box protein PP2-A11 [Source:UniProtKB/Swiss-Prot;Acc:Q9CAN4]";PP2A11;UniProtKB Gene Name
AT1G63650;AT1G63650;168.650226720325;-0.357559537433535;0.089514566680812;-3.99442851249572;6.48504839652558e-05;0.0128185973431155;EGL3;Q9CAD0;842669;"EGL3 [Source:UniProtKB/TrEMBL;Acc:A0A384LNI2]";BHLH2;UniProtKB Gene Name
AT1G68520;AT1G68520;3281.92738817101;0.508860428936295;0.0953382222293052;5.33742309262277;9.42768706457359e-08;6.92993922290312e-05;;Q8LG76;843181;"Zinc finger protein CONSTANS-LIKE 6 [Source:UniProtKB/Swiss-Prot;Acc:Q8LG76]";COL6;UniProtKB Gene Name
AT1G68840;AT1G68840;8.09107152010124;1.26847232145799;0.29454493000927;4.30654950135474;1.65820834892015e-05;0.00487554709791247;RAV2;P82280;843216;"TEM2 [Source:UniProtKB/TrEMBL;Acc:A0A178WNP0]";RAV2;UniProtKB Gene Name
AT1G69890;AT1G69890;289.506073491102;0.790289251114116;0.140672951713662;5.61791902058572;1.93271037501881e-08;1.6257170684355e-05;;;843325;"Actin cross-linking protein (DUF569) [Source:UniProtKB/TrEMBL;Acc:Q9CAS2]";;
AT1G70190;AT1G70190;88.8132613874558;0.717507882647216;0.194587540030186;3.6873269610989;0.000226622096522137;0.0302875281499642;;;843355;"F20P5.9 protein [Source:UniProtKB/TrEMBL;Acc:O04527]";;
AT1G70290;AT1G70290;292.141994883326;0.756623265128245;0.119605891884925;6.32596984315959;2.51646963027488e-10;5.38112714939324e-07;ATTPS8;,Q0WUI9;843365;"Probable alpha,alpha-trehalose-phosphate synthase [UDP-forming] 8 [Source:UniProtKB/Swiss-Prot;Acc:Q0WUI9]";TPS8;UniProtKB Gene Name
AT1G70320;AT1G70320;3573.7996162159;-0.192369010409499;0.0518181937832179;-3.71238355420641;0.000205316530395109;0.0284085613409044;UPL2;Q8H0T4;843368;"E3 ubiquitin-protein ligase UPL2 [Source:UniProtKB/Swiss-Prot;Acc:Q8H0T4]";UPL2;UniProtKB Gene Name
AT1G70700;AT1G70700;219.190990497921;0.897517602034081;0.226093745538461;3.96967019099343;7.19721840295737e-05;0.0137636562011678;TIFY7,JAZ9;,Q8W4J8;843407;"TIFY7 [Source:UniProtKB/TrEMBL;Acc:A0A178WMP7]";JAZ9;TAIR Gene Name
AT1G71020;AT1G71020;53.1589701759594;0.695794289890879;0.18414182273256;3.77857826954077;0.000157726279599909;0.0231877346796816;;Q9C9A6,;843442;"RING-type E3 ubiquitin transferase [Source:UniProtKB/TrEMBL;Acc:A0A178WJE0]";PUB10;UniProtKB Gene Name
AT1G72920;AT1G72920;255.629841664861;0.680199800300653;0.186120212110776;3.65462618265128;0.000257556968900639;0.0332871155081365;;;843623;"Similar to part of disease resistance protein [Source:UniProtKB/TrEMBL;Acc:Q9SSN4]";;
AT1G72940;AT1G72940;553.928885285105;0.486311528868217;0.115868237283914;4.1971082003828;2.70344792698954e-05;0.0065557218699637;;;843625;"At1g72940/F3N23_14 [Source:UniProtKB/TrEMBL;Acc:Q9SSN2]";;
AT1G73540;AT1G73540;294.805278897256;0.604571499349085;0.141226951109357;4.28085074838828;1.861801965706e-05;0.00509224486480657;atnudt21;Q8VY81;843688;"Nudix hydrolase 21, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q8VY81]";NUDT21;UniProtKB Gene Name
AT1G74930;AT1G74930;69.6094912209114;1.32851459475704;0.203520935211952;6.52765570958823;6.68070422021796e-11;1.74603916297741e-07;ORA47;Q9S7L5;843832;"Ethylene-responsive transcription factor ERF018 [Source:UniProtKB/Swiss-Prot;Acc:Q9S7L5]";ERF018;UniProtKB Gene Name
AT1G75490;AT1G75490;58.6099526281441;1.08932849458703;0.248045699344784;4.39164435208714;1.12496607962284e-05;0.00357587190876872;;Q9LQZ2;843885;"Dehydration-responsive element-binding protein 2D [Source:UniProtKB/Swiss-Prot;Acc:Q9LQZ2]";DREB2D;UniProtKB Gene Name
AT1G75760;AT1G75760;96.6300051648162;0.446452058045125;0.0987381147424524;4.52157770289261;6.13804201408508e-06;0.00225592225398921;;;843909;"At1g75760 [Source:UniProtKB/TrEMBL;Acc:Q84TL5]";;
AT1G76590;AT1G76590;278.357314988658;0.387943822872413;0.108730882945967;3.56792672294586;0.000359817092126022;0.0427455436413549;;;843992;"At1g76590 [Source:UniProtKB/TrEMBL;Acc:Q2HIW3]";;
AT1G77400;AT1G77400;180.033586841588;0.392747917726432;0.099259604016436;3.95677498029711;7.5968429029346e-05;0.0141863765499097;;;844076;"At1g77400 protein [Source:UniProtKB/TrEMBL;Acc:Q9FVW9]";;
AT1G79270;AT1G79270;594.70227630277;-0.264402864277274;0.0748840170941888;-3.53083173869678;0.000414255180825326;0.0466225376237958;ECT8;;844267;"Evolutionarily conserved C-terminal region 8 [Source:UniProtKB/TrEMBL;Acc:Q9FPE7]";ECT8;TAIR Gene Name
AT1G80440;AT1G80440;1506.72227110953;1.36049012141226;0.163111947966778;8.34083669756283;7.37667079951804e-17;1.73514050546263e-12;;Q9M8L2;844383;"F-box/kelch-repeat protein At1g80440 [Source:UniProtKB/Swiss-Prot;Acc:Q9M8L2]";;
AT1G80920;AT1G80920;5163.92994947878;0.5872451559422;0.143577384684903;4.09009508865881;4.31196372144776e-05;0.00930513859228386;J8;Q9SAG8;844432;"Chaperone protein dnaJ 8, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9SAG8]";ATJ8;UniProtKB Gene Name
AT2G12550;AT2G12550;222.371602496826;-0.304523962451515;0.0792779896501913;-3.84121701111754;0.000122425819953873;0.0194574333578041;;;815729;"At2g12550 [Source:UniProtKB/TrEMBL;Acc:Q500V3]";;
AT2G15880;AT2G15880;1148.90458962518;1.05788140435008;0.168841427465765;6.26553222291713;3.71554155655321e-10;7.28308070777039e-07;;Q9XIL9;816084;"Pollen-specific leucine-rich repeat extensin-like protein 3 [Source:UniProtKB/Swiss-Prot;Acc:Q9XIL9]";PEX3;UniProtKB Gene Name
AT2G15890;AT2G15890;12.2667248631494;1.79523897810213;0.319568587668043;5.61769537864267;1.93521290350285e-08;1.6257170684355e-05;MEE14;,Q9XIM0;816085;"CCG-binding protein 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9XIM0]";MEE14;UniProtKB Gene Name
AT2G17450;AT2G17450;809.650515311454;0.417549558899454;0.0972830358443188;4.29211069818643;1.76982671183883e-05;0.0050058399544855;RHA3A;O22755;816251;"Probable E3 ubiquitin-protein ligase ATL44 [Source:UniProtKB/Swiss-Prot;Acc:O22755]";ATL44;UniProtKB Gene Name
AT2G17880;AT2G17880;270.56643119998;0.862134566591928;0.167192453498402;5.15653995471852;2.51554825922387e-07;0.000155712437245958;;;816298;"At2g17880/At2g17880 [Source:UniProtKB/TrEMBL;Acc:O48828]";;
AT2G18700;AT2G18700;898.75835143527;1.05258422414709;0.136751986505035;7.69703059566408;1.39264560627712e-14;1.63789049754252e-10;ATTPS11;Q9ZV48;816385;"Probable alpha,alpha-trehalose-phosphate synthase [UDP-forming] 11 [Source:UniProtKB/Swiss-Prot;Acc:Q9ZV48]";TPS11;UniProtKB Gene Name
AT2G20670;AT2G20670;2314.31393077605;0.88464211689203;0.15053724493961;5.87656640884397;4.18863418115443e-09;6.15781582556965e-06;;;816595;"Expressed protein [Source:UniProtKB/TrEMBL;Acc:Q9SIU5]";;
AT2G22200;AT2G22200;49.2839649804978;0.894958481365123;0.241640536456805;3.70367693470629;0.000212496848219355;0.0288922015249461;;Q9SIE4;816754;"Ethylene-responsive transcription factor ERF056 [Source:UniProtKB/Swiss-Prot;Acc:Q9SIE4]";ERF056;UniProtKB Gene Name
AT2G24240;AT2G24240;120.666775868179;0.762594445566356;0.109036091031618;6.99396354318337;2.67227026338569e-12;1.25714282270717e-08;;Q9ZUH1;816958;"BTB/POZ domain-containing protein At2g24240 [Source:UniProtKB/Swiss-Prot;Acc:Q9ZUH1]";;
AT2G24550;AT2G24550;717.098499500018;0.520424542019537;0.107793558184851;4.82797442428871;1.37928802239169e-06;0.000636149271817595;;;816991;"At2g24550/F25P17.15 [Source:UniProtKB/TrEMBL;Acc:Q945P6]";;
AT2G25200;AT2G25200;182.091417735165;0.991603230651046;0.203283597597063;4.8779303513535;1.07204763405906e-06;0.000541529081325621;;;817058;"At2g25200 [Source:UniProtKB/TrEMBL;Acc:Q9SIS2]";;
AT2G25735;AT2G25735;136.167431176352;1.11872302578617;0.251392618674184;4.45010291744518;8.58291487282544e-06;0.00276557977587123;;;817115;"Expressed protein [Source:UniProtKB/TrEMBL;Acc:Q8RUI1]";;
AT2G26550;AT2G26550;50.4714058504872;0.514971664915699;0.133647242903566;3.85321577705332;0.000116576569484642;0.0189111314994328;HO2;,O48722;817196;"Heme oxygenase 2 [Source:UniProtKB/TrEMBL;Acc:F4IUM0]";HO2;TAIR Gene Name
AT2G27830;AT2G27830;687.254858881194;0.725095568413315;0.124779940877662;5.81099464636085;6.21027498450596e-09;7.68832043081838e-06;;;817330;"Expressed protein [Source:UniProtKB/TrEMBL;Acc:Q9ZUY4]";;
AT2G29300;AT2G29300;70.6571433137006;0.951173872764651;0.226766674272891;4.19450466350275;2.7346852569902e-05;0.00656380271580853;;,Q42182;817479;"NAD(P)-binding Rossmann-fold superfamily protein [Source:UniProtKB/TrEMBL;Acc:F4IKL5]";;
AT2G30100;AT2G30100;423.790084544568;0.369943704450561;0.103329945626622;3.58021774043446;0.000343308011210425;0.0416252115448021;;Q0WNN7;817561;"Pentatricopeptide repeat-containing protein At2g30100, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q0WNN7]";;
AT2G30230;AT2G30230;173.374123542455;0.486029082223735;0.123275758144482;3.94261685784238;8.05973575612614e-05;0.0148110237855937;;;817573;"6,7-dimethyl-8-ribityllumazine synthase [Source:UniProtKB/TrEMBL;Acc:O22919]";;
AT2G31810;AT2G31810;6.78469551778183;1.72490051387792;0.43940067997696;3.92557543144532;8.65226502561673e-05;0.0155357693078288;;Q93YZ7,;817738;"Acetolactate synthase small subunit 2, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q93YZ7]";;
AT2G32800;AT2G32800;334.831592576801;0.394026546314242;0.0985760233059527;3.99718443795702;6.41003569433445e-05;0.0128185973431155;AP4.3A;O48837;817841;"Receptor like protein kinase S.2 [Source:UniProtKB/Swiss-Prot;Acc:O48837]";LECRKS2;UniProtKB Gene Name
AT2G35530;AT2G35530;637.886570427189;-0.251366930152253;0.0674864433316084;-3.72470258829778;0.000195545623330509;0.0272167109584629;bZIP16;Q501B2;818118;"bZIP transcription factor 16 [Source:UniProtKB/Swiss-Prot;Acc:Q501B2]";BZIP16;UniProtKB Gene Name
AT2G36050;AT2G36050;329.498566484437;0.491134783865552;0.139809707487044;3.51288041934473;0.00044327693020284;0.0491828299633547;ATOFP15;Q9SJ45;818178;"OFP15 [Source:UniProtKB/TrEMBL;Acc:A0A178VSX7]";OFP15;UniProtKB Gene Name
AT2G38470;AT2G38470;1580.15391325621;0.684181229051659;0.176935415746377;3.86684161656127;0.000110253981373759;0.0181356234256892;WRKY33;Q8S8P5;818429;"WRKY33 [Source:UniProtKB/TrEMBL;Acc:A0A384L4W4]";WRKY33;UniProtKB Gene Name
AT2G40000;AT2G40000;1386.66576392839;1.20775593309218;0.179233042994614;6.73846693061211;1.60066477116246e-11;4.70635459341042e-08;HSPRO2;O04203;818588;"Nematode resistance protein-like HSPRO2 [Source:UniProtKB/Swiss-Prot;Acc:O04203]";HSPRO2;UniProtKB Gene Name
AT2G43290;AT2G43290;635.859256572969;0.397767818462227;0.0927222335542241;4.28988607386827;1.78764797286277e-05;0.0050058399544855;MSS3;O22845;818931;"MSS3 [Source:UniProtKB/TrEMBL;Acc:A0A178VP84]";CML5;UniProtKB Gene Name
AT2G44230;AT2G44230;651.593762983308;0.483113398176573;0.121580748723223;3.97360111078419;7.07940851637447e-05;0.0136493317313246;;;819031;"At2g44230/F4I1.4 [Source:UniProtKB/TrEMBL;Acc:O64858]";;
AT3G04000;AT3G04000;95.5554039651949;0.50406802860381;0.137542219637186;3.66482400773711;0.000247508721681475;0.0325245818513501;;Q9SQR2;819555;"NADPH-dependent aldehyde reductase 2, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9SQR2]";ChlADR2;UniProtKB Gene Name
AT3G04910;AT3G04910;399.556965455573;0.340162436593217;0.0879147198493563;3.86923187807562;0.000109178771481758;0.0181356234256892;WNK1;,Q9CAV6;819651;"Serine/threonine-protein kinase WNK1 [Source:UniProtKB/Swiss-Prot;Acc:Q9CAV6]";WNK1;UniProtKB Gene Name
AT3G04930;AT3G04930;232.172008264374;0.446969389500944;0.0991838990206283;4.50647125102415;6.59146112031517e-06;0.00234915679503111;;Q9CAV7,;819653;"Probable transcription factor At3g04930 [Source:UniProtKB/Swiss-Prot;Acc:Q9CAV7]";;
AT3G05200;AT3G05200;386.700272129962;0.495649656720068;0.109471962341352;4.52764019315328;5.96460290035249e-06;0.00222697443527129;ATL6;Q8RXX9;819684;"E3 ubiquitin-protein ligase ATL6 [Source:UniProtKB/Swiss-Prot;Acc:Q8RXX9]";ATL6;UniProtKB Gene Name
AT3G06780;AT3G06780;297.9828329869;0.389989650942845;0.109543728032595;3.56012761248005;0.000370674617721837;0.0435792799581017;;;819863;"F3E22.8 protein [Source:UniProtKB/TrEMBL;Acc:Q9M7Y4]";;
AT3G08730;AT3G08730;839.567495521797;-0.318450434127419;0.0641355007073205;-4.96527555901767;6.86035907292736e-07;0.00036674855934863;ATPK1;P42818;820020;"Non-specific serine/threonine protein kinase [Source:UniProtKB/TrEMBL;Acc:A0A178VLF0]";ATPK1;UniProtKB Gene Name
AT3G09450;AT3G09450;107.500290941646;-0.74109411672444;0.189683662812338;-3.90700024312392;9.34490596381343e-05;0.0165271336902872;;;820103;"F3L24.34 protein [Source:UniProtKB/TrEMBL;Acc:Q9S710]";;
AT3G10020;AT3G10020;79.0022894768867;0.709298245745775;0.171772283747011;4.12929391327441;3.63878999232113e-05;0.00818362905352471;;;820163;"AT3g10020/T22K18_16 [Source:UniProtKB/TrEMBL;Acc:Q9SR67]";;
AT3G12400;AT3G12400;225.227768055998;0.59149461251449;0.131372706822105;4.50241626912238;6.71852270043602e-06;0.00235870285014412;ELC;,Q9LHG8;820419;"Ubiquitin-conjugating enzyme/RWD-like protein [Source:UniProtKB/TrEMBL;Acc:A0A1I9LRG3]";ELC;TAIR Gene Name
AT3G12710;AT3G12710;317.89241025948;0.376976732321521;0.0872348672372719;4.3213997368297;1.55042500502983e-05;0.00461634138839389;;;820453;"DNA glycosylase superfamily protein [Source:UniProtKB/TrEMBL;Acc:Q9LTW3]";;
AT3G14200;AT3G14200;1320.35587925524;-0.318210733095686;0.0832685066743999;-3.82150161933332;0.000132641542875889;0.020259703711212;;;820637;"Chaperone DnaJ-domain superfamily protein [Source:UniProtKB/TrEMBL;Acc:Q9LJG5]";;
AT3G14440;AT3G14440;134.506513584473;1.36976061309523;0.334597678316336;4.09375408696121;4.24444473082646e-05;0.00924424342208333;NCED3;Q9LRR7;820667;"9-cis-epoxycarotenoid dioxygenase NCED3, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9LRR7]";NCED3;UniProtKB Gene Name
AT3G15358;AT3G15358;50.1968811603982;0.590366308916859;0.159294390469417;3.70613370111236;0.000210447234315756;0.0288922015249461;;;2745884;"Transmembrane protein [Source:UniProtKB/TrEMBL;Acc:Q9LJR0]";;
AT3G15450;AT3G15450;236.29960706484;1.34343839115284;0.294261747353685;4.56545372694367;4.98415133421307e-06;0.00198707131666712;;;820784;"AT3g15450/MJK13_11 [Source:UniProtKB/TrEMBL;Acc:Q9LE80]";;
