Group.1;gene;baseMean;log2FoldChange;lfcSE;stat;pvalue;padj;tair_symbol;uniprotswissprot;entrezgene_id;description;external_gene_name;external_gene_source
AT1G07770;AT1G07770;801.545574474764;0.607184661177385;0.154923176860399;3.91926291134941;8.88201850300581e-05;0.0116759276841049;RPS15A;P42798;837291,836107;"40S ribosomal protein S15a-1 [Source:UniProtKB/Swiss-Prot;Acc:P42798]";RPS15AF;UniProtKB Gene Name
AT1G08360;AT1G08360;10596.8687342551;0.379108887382051;0.109871678347932;3.45046961221002;0.000559612164068107;0.0362390781239607;;Q8VZB9;837356;"60S ribosomal protein L10a-1 [Source:UniProtKB/Swiss-Prot;Acc:Q8VZB9]";RPL10AA;UniProtKB Gene Name
AT1G09070;AT1G09070;4329.05783345473;0.576466164797239;0.155817672701659;3.69961991346762;0.000215922600628557;0.0195583820230791;SRC2;O04023;837428;"Protein SRC2 homolog [Source:UniProtKB/Swiss-Prot;Acc:O04023]";SRC2;UniProtKB Gene Name
AT1G09140;AT1G09140;2299.32563612021;-0.514044065015066;0.131162292185169;-3.91914517847372;8.88635782000275e-05;0.0116759276841049;ATSRP30;Q9XFR5,;837433;"Serine/arginine-rich splicing factor SR30 [Source:UniProtKB/Swiss-Prot;Acc:Q9XFR5]";SR30;UniProtKB Gene Name
AT1G10890;AT1G10890;385.557483939957;-0.878807773512297;0.211538330991112;-4.15436658403634;3.26189872007614e-05;0.00676392034593138;;,P0CB26;837632;"unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast; EXPRESSED IN: petal, flower, leaf; EXPRESSED DURING: LP.04 four leaves visible, 4 anthesis, petal differentiation and expans /.../age; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT5G13340.1); Ha. [Source:TAIR;Acc:AT1G10890]";;
AT1G10940;AT1G10940;989.267352035994;-0.429242290782492;0.116426439571866;-3.68681110889366;0.000227081783296416;0.0199403294505848;ASK1;,P43291;837637;"Protein kinase superfamily protein [Source:UniProtKB/TrEMBL;Acc:F4I7B6]";ASK1;TAIR Gene Name
AT1G13350;AT1G13350;702.878008769242;-0.53786217390345;0.157517252937101;-3.41462388325313;0.000638701411213448;0.0385680655136889;;;837895;"Protein kinase superfamily protein [Source:TAIR;Acc:AT1G13350]";;
AT1G15200;AT1G15200;49.9748019367285;-1.02273511386732;0.301218493524745;-3.39532643530501;0.000685468196467033;0.0394568332086759;;;838086;"Protein-protein interaction regulator family protein [Source:UniProtKB/TrEMBL;Acc:F4HZI8]";;
AT1G15240;AT1G15240;467.756751219542;-0.457681219580574;0.135920949651553;-3.36726031383598;0.000759189888244442;0.0412314481292282;;;838091;"Phox (PX) domain-containing protein [Source:UniProtKB/TrEMBL;Acc:F4HZJ6]";;
AT1G15510;AT1G15510;204.188551960039;0.784702177867773;0.225612724570512;3.47809361977065;0.000504993516686996;0.0337996236537359;ATECB2;Q9M9E2;838121;"Pentatricopeptide repeat-containing protein At1g15510, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9M9E2]";PCMP-H73;UniProtKB Gene Name
AT1G15670;AT1G15670;521.759797810304;0.643645194911422;0.17426410583535;3.69350413170889;0.000221184914732212;0.0197244226293062;;Q9LMR5;838136;"F-box/kelch-repeat protein At1g15670 [Source:UniProtKB/Swiss-Prot;Acc:Q9LMR5]";;
AT1G16130;AT1G16130;70.2938939469933;0.899634252571611;0.268884910970051;3.34579671773331;0.000820465225572739;0.0431835687991817;WAKL2;Q7X8C5;838182;"Wall-associated receptor kinase-like 2 [Source:UniProtKB/Swiss-Prot;Acc:Q7X8C5]";WAKL2;UniProtKB Gene Name
AT1G17147;AT1G17147;66.1932480336804;1.49663472766194;0.32626989798792;4.58710637080394;4.49431723580806e-06;0.00161643944187321;;Q1G3U8;6240987;"VQ motif-containing protein 1 [Source:UniProtKB/Swiss-Prot;Acc:Q1G3U8]";VQ1;UniProtKB Gene Name
AT1G18480;AT1G18480;519.49234994715;0.516835480536254;0.144307535445029;3.58148643411023;0.000341644880738146;0.0259033041514723;;Q944L7;838428;"Shewanella-like protein phosphatase 2 [Source:UniProtKB/Swiss-Prot;Acc:Q944L7]";SLP2;UniProtKB Gene Name
AT1G18740;AT1G18740;288.78230826739;1.16835532059388;0.199535545586706;5.85537437531994;4.7593666596699e-09;9.10149550884208e-06;;;838456;"At1g18740/F6A14_15 [Source:UniProtKB/TrEMBL;Acc:Q9M9U5]";;
AT1G19380;AT1G19380;429.58256487332;0.947591491426962;0.286145605991436;3.31157100296456;0.000927736937169186;0.0470228898018987;;;838521;"At1g19380 [Source:UniProtKB/TrEMBL;Acc:Q9LN60]";;
AT1G21010;AT1G21010;166.78958285369;0.749849131954348;0.219607821448262;3.41449192022976;0.000639010887929754;0.0385680655136889;;;838695;"At1g21010 [Source:UniProtKB/TrEMBL;Acc:Q7XJ58]";;
AT1G22050;AT1G22050;89.8110008181606;0.810872874346998;0.235805128943959;3.43874146409982;0.000584425079812546;0.0369145683955717;MUB6;Q8GWJ6;838810;"Membrane-anchored ubiquitin-fold protein 6 [Source:UniProtKB/Swiss-Prot;Acc:Q8GWJ6]";MUB6;UniProtKB Gene Name
AT1G22190;AT1G22190;1394.83260830924;0.720455341362307;0.180432095243842;3.99294449465134;6.52578482370727e-05;0.0103002561818097;;Q9LM15;838824;"Ethylene-responsive transcription factor RAP2-13 [Source:UniProtKB/Swiss-Prot;Acc:Q9LM15]";RAP2-13;UniProtKB Gene Name
AT1G22500;AT1G22500;207.488282326428;0.684885347430518;0.19962650511797;3.43083373135136;0.000601729297152637;0.0372531040765972;;Q9SK92;838856;"E3 ubiquitin-protein ligase ATL15 [Source:UniProtKB/Swiss-Prot;Acc:Q9SK92]";ATL15;UniProtKB Gene Name
AT1G22890;AT1G22890;213.091661496764;0.847231408762011;0.245357024889066;3.45305543684789;0.000554275081488526;0.0361406109936216;;;838896;"AT1G22890 protein [Source:UniProtKB/TrEMBL;Acc:A0JQ18]";;
AT1G23110;AT1G23110;608.387435969832;-1.12065530194216;0.326401651633439;-3.43336284094757;0.000596143736690341;0.0370405409825901;;;838919;"Fold protein [Source:UniProtKB/TrEMBL;Acc:Q6DSU0]";;
AT1G23710;AT1G23710;252.650639653681;0.990577282722197;0.237447734678472;4.17176977520354;3.02242936636412e-05;0.00643871705686358;;;838981;"At1g23710 [Source:UniProtKB/TrEMBL;Acc:Q9ZUC4]";;
AT1G23870;AT1G23870;824.146647792833;0.999304779104464;0.155682887787635;6.41884791132347;1.3730950027756e-10;4.72646761855418e-07;ATTPS9;Q9LRA7;838998;"Probable alpha,alpha-trehalose-phosphate synthase [UDP-forming] 9 [Source:UniProtKB/Swiss-Prot;Acc:Q9LRA7]";TPS9;UniProtKB Gene Name
AT1G26150;AT1G26150;1516.55813351417;-0.515869660442176;0.125827609051346;-4.09981294511974;4.13484202905779e-05;0.00772331319219735;ATPERK10;Q9C660,;839156;"Proline-rich receptor-like protein kinase PERK10 [Source:UniProtKB/Swiss-Prot;Acc:Q9C660]";PERK10;UniProtKB Gene Name
AT1G27100;AT1G27100;1753.12179799729;0.609200656988823;0.149291461913821;4.08061284402512;4.49171164437512e-05;0.00788845399095309;;;839599;"Actin cross-linking protein [Source:UniProtKB/TrEMBL;Acc:Q0WQH3]";;
AT1G27420;AT1G27420;189.320532043392;-0.792628835723566;0.185025042947849;-4.2839002931456;1.83645236192367e-05;0.00458075095667656;;Q9FZJ3;839632;"Putative F-box/kelch-repeat protein At1g27420 [Source:UniProtKB/Swiss-Prot;Acc:Q9FZJ3]";;
AT1G27770;AT1G27770;398.081950902771;0.879889318071031;0.174351216943909;5.04664856084202;4.49627304120406e-07;0.000297635981969858;ACA1;,Q37145;839670;"Calcium-transporting ATPase [Source:UniProtKB/TrEMBL;Acc:A0A178WD16]";ACA1;UniProtKB Gene Name
AT1G28380;AT1G28380;962.559857394004;0.455079818562233;0.0983365592619883;4.6277785391068;3.69608943905923e-06;0.00151460465084877;NSL1;Q9SGN6;839735;"NSL1 [Source:UniProtKB/TrEMBL;Acc:A0A178WFB2]";NSL1;UniProtKB Gene Name
AT1G29690;AT1G29690;1002.88639203782;0.456337143009182;0.118858612074757;3.83932754256095;0.000123371752509976;0.0140732743842226;CAD1;Q9C7N2;839846;"MACPF domain-containing protein CAD1 [Source:UniProtKB/Swiss-Prot;Acc:Q9C7N2]";CAD1;UniProtKB Gene Name
AT1G29900;AT1G29900;3070.7225968668;0.523888654471962;0.139053912056735;3.76752186776458;0.000164876102150457;0.0164027895613383;CARB;Q42601;839868;"Carbamoyl-phosphate synthase large chain, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q42601]";CARB;UniProtKB Gene Name
AT1G32310;AT1G32310;235.210821137586;0.563962338288066;0.15875173125999;3.55247992454618;0.000381618137001537;0.0284312225783575;;Q9C613;840123;"Protein SAMBA [Source:UniProtKB/Swiss-Prot;Acc:Q9C613]";SAMBA;UniProtKB Gene Name
AT1G33610;AT1G33610;208.475474376842;0.754661233397025;0.18447245196873;4.09091561012562;4.29673470871077e-05;0.00778432642859169;;;840255;"Leucine-rich repeat (LRR) family protein [Source:UniProtKB/TrEMBL;Acc:F4HR91]";;
AT1G35115;AT1G35115;1301.61042592486;-0.662035427552312;0.149464302540015;-4.42938826396403;9.45007583063186e-06;0.00275669923933907;"NA";"NA";"NA";"NA";"NA";"NA"
AT1G37130;AT1G37130;15447.4600130401;0.482064650024869;0.127076374491285;3.79350333179302;0.000148536637038803;0.0156148955663742;NIA2;P11035;840630;"Nitrate reductase [NADH] 2 [Source:UniProtKB/Swiss-Prot;Acc:P11035]";NIA2;UniProtKB Gene Name
AT1G42990;AT1G42990;1169.92534174567;0.453081635877843;0.102751210713483;4.40950167625021;1.03608756575625e-05;0.00292329558921816;ATBZIP60;Q9C7S0;840897;"bZIP transcription factor 60 [Source:UniProtKB/Swiss-Prot;Acc:Q9C7S0]";BZIP60;UniProtKB Gene Name
AT1G45229;AT1G45229;53.0089276973956;-0.906368856761895;0.263952094637365;-3.43383846984478;0.000595098712596828;0.0370405409825901;;;6240863;"unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: cellular_component unknown; Ha. [Source:TAIR;Acc:AT1G45229]";;
AT1G47250;AT1G47250;112.166595385731;0.878965684501605;0.263854170906657;3.33125560032384;0.000864551794306857;0.0446921766323614;PAF2;O23712;841128;"Proteasome subunit alpha type-1-B [Source:UniProtKB/Swiss-Prot;Acc:O23712]";PAF2;UniProtKB Gene Name
AT1G49840;AT1G49840;452.432145949035;0.677045647266795;0.147018469874036;4.605174083548;4.12120960234578e-06;0.00161643944187321;;;841407;"Glutamyl-tRNA (Gln) amidotransferase subunit A (DUF620) [Source:UniProtKB/TrEMBL;Acc:Q9C6D0]";;
AT1G50040;AT1G50040;95.7302695282385;1.43764269523963;0.390160841474768;3.68474368110724;0.000228932908892204;0.0199836927886621;;;841428;"F2J10.8 protein [Source:UniProtKB/TrEMBL;Acc:Q9LPM5]";;
AT1G51700;AT1G51700;815.158058974383;0.676180703046392;0.17220825190139;3.92652904596921;8.6180489419645e-05;0.0116759276841049;ADOF1;O82155;841595;"Dof zinc finger protein DOF1.7 [Source:UniProtKB/Swiss-Prot;Acc:O82155]";DOF1.7;UniProtKB Gene Name
AT1G53780;AT1G53780;2012.35792263762;-0.692099877405904;0.141293452198114;-4.89831529089881;9.66618441131381e-07;0.000554548999677073;;Q9SSB4,;841815;"26S proteasome regulatory complex ATPase [Source:UniProtKB/TrEMBL;Acc:F4HTC3]";;
AT1G55450;AT1G55450;678.052933929235;0.888931032648184;0.194087595821961;4.58005071825203;4.6486318778469e-06;0.00161643944187321;;;841992;"S-adenosyl-L-methionine-dependent methyltransferases superfamily protein [Source:UniProtKB/TrEMBL;Acc:F4I0B5]";;
AT1G55890;AT1G55890;774.142478986286;0.547205130482989;0.119184255299265;4.59125351002938;4.40591775720403e-06;0.00161643944187321;;Q9LG23;842039;"Pentatricopeptide repeat-containing protein At1g55890, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q9LG23]";;
AT1G57660;AT1G57660;3980.18699673688;0.500997313135208;0.139398163525754;3.59400224840586;0.000325637023637466;0.0254594812943319;;Q9FDZ9;842161,842142;"60S ribosomal protein L21-2 [Source:UniProtKB/Swiss-Prot;Acc:Q9FDZ9]";RPL21E;UniProtKB Gene Name
AT1G57990;AT1G57990;850.206334899441;1.11850671112006;0.268151076091566;4.17118113946381;3.03024857129713e-05;0.00643871705686358;ATPUP18;Q9C508;842166;"PUP18 [Source:UniProtKB/TrEMBL;Acc:A0A178WC51]";PUP18;UniProtKB Gene Name
AT1G59870;AT1G59870;7756.36902707913;0.489780859851239;0.127593303734028;3.83860943731185;0.00012373306414214;0.0140732743842226;PEN3;Q9XIE2;842281;"ABC transporter G family member 36 [Source:UniProtKB/Swiss-Prot;Acc:Q9XIE2]";ABCG36;UniProtKB Gene Name
AT1G60270;AT1G60270;500.682229085988;-0.745824044538913;0.22166758675438;-3.36460578408934;0.000766530937870135;0.0414866791562355;BGLU6;Q682B4,;3767579;"Putative beta-glucosidase 6 [Source:UniProtKB/Swiss-Prot;Acc:Q682B4]";BGLU6;UniProtKB Gene Name
AT1G60490;AT1G60490;1229.2231757706;-0.361684661554969;0.107556366267858;-3.36274526655381;0.000771715386974477;0.0416363433392405;ATVPS34;P42339;842344;"Phosphatidylinositol 3-kinase VPS34 [Source:UniProtKB/Swiss-Prot;Acc:P42339]";ATVPS34;TAIR Gene Name
AT1G60660;AT1G60660;350.846743554586;0.611132627191659;0.13519858541714;4.52025903456073;6.17640110508873e-06;0.00204426998884004;B5 #5;O22704;842360;"Cytochrome B5-like protein [Source:UniProtKB/Swiss-Prot;Acc:O22704]";CB5LP;UniProtKB Gene Name
AT1G60900;AT1G60900;3144.58850945164;-0.508357124541792;0.145277536155849;-3.49921356042576;0.000466632673178788;0.0320951211465466;;Q8L716;842382;"Splicing factor U2af large subunit B [Source:UniProtKB/Swiss-Prot;Acc:Q8L716]";U2AF65B;UniProtKB Gene Name
AT1G61730;AT1G61730;681.550791801347;0.439679026795239;0.115210505029637;3.81631021131394;0.000135462180424422;0.0148499336769728;;Q9SYA9;842470;"Probable transcription factor At1g61730 [Source:UniProtKB/Swiss-Prot;Acc:Q9SYA9]";;
AT1G63650;AT1G63650;197.083435222592;-0.538591391423443;0.160969556412925;-3.34592082767395;0.000820098084466327;0.0431835687991817;EGL3;Q9CAD0;842669;"EGL3 [Source:UniProtKB/TrEMBL;Acc:A0A384LNI2]";BHLH2;UniProtKB Gene Name
AT1G63860;AT1G63860;98.0726054312229;1.06154382044335;0.323482783808822;3.28160839950827;0.00103216842260231;0.0494262663543388;;;3767624;"Disease resistance protein (TIR-NBS-LRR class) family [Source:UniProtKB/TrEMBL;Acc:F4I3S8]";;
AT1G65295;AT1G65295;325.958000497711;0.620063284093961;0.188857265665169;3.283237644631;0.0010262211581844;0.0493360121606473;;;842837;"Ubiquitin carboxyl-terminal hydrolase [Source:UniProtKB/TrEMBL;Acc:Q8H130]";;
AT1G66090;AT1G66090;194.604251372857;1.39751941026015;0.297486993483403;4.69774961888583;2.63043610133093e-06;0.0011608316856412;;;842923;"Disease resistance protein (TIR-NBS class) [Source:UniProtKB/TrEMBL;Acc:Q9C515]";;
AT1G66180;AT1G66180;2385.3536198242;0.643090683868532;0.173950660807578;3.69697177856606;0.00021818658697526;0.0195583820230791;;;842933;"Eukaryotic aspartyl protease family protein [Source:UniProtKB/TrEMBL;Acc:Q9C8C9]";;
AT1G67050;AT1G67050;183.398008173176;0.652736331375727;0.18396764153946;3.54810403565302;0.000388014926910398;0.0285389953292943;;;843025;"F1O19.11 protein [Source:UniProtKB/TrEMBL;Acc:Q9FZH6]";;
AT1G67300;AT1G67300;305.764196811689;-0.738605473867541;0.187420780762467;-3.94089423202027;8.11784166086072e-05;0.0114521453135306;;,Q9FYG3;843050;"Major facilitator superfamily protein [Source:UniProtKB/TrEMBL;Acc:F4HRU5]";;
AT1G67470;AT1G67470;138.984738088876;1.16487790575953;0.20624598073051;5.64800294111725;1.62322401141491e-08;2.07925858596787e-05;;O64798;843068;"Inactive serine/threonine-protein kinase At1g67470 [Source:UniProtKB/Swiss-Prot;Acc:O64798]";;
AT1G67600;AT1G67600;561.910918555189;-0.778097097124376;0.22186019631556;-3.50715049407807;0.000452932912469913;0.031688733156584;;;843081;"Acid phosphatase/vanadium-dependent haloperoxidase-related protein [Source:UniProtKB/TrEMBL;Acc:Q9FXC5]";;
AT1G68920;AT1G68920;422.990287343795;-0.432868559511497;0.124020563154688;-3.49029667742751;0.000482484596692452;0.0326930802900543;;Q9CAA9,;843225;"Transcription factor bHLH49 [Source:UniProtKB/Swiss-Prot;Acc:Q9CAA9]";BHLH49;UniProtKB Gene Name
AT1G69890;AT1G69890;128.297753574697;1.24219283754217;0.271105736501814;4.58194966130441;4.60660798718165e-06;0.00161643944187321;;;843325;"Actin cross-linking protein (DUF569) [Source:UniProtKB/TrEMBL;Acc:Q9CAS2]";;
AT1G70290;AT1G70290;421.428843089366;0.849004231970392;0.228293256984392;3.71891944241015;0.000200076842449965;0.0187171250023303;ATTPS8;,Q0WUI9;843365;"Probable alpha,alpha-trehalose-phosphate synthase [UDP-forming] 8 [Source:UniProtKB/Swiss-Prot;Acc:Q0WUI9]";TPS8;UniProtKB Gene Name
AT1G70450;AT1G70450;30.2169729119354;-1.60928751790107;0.411857598929407;-3.90738818971481;9.32991926175899e-05;0.011894610401047;;;843381;"Protein kinase superfamily protein [Source:UniProtKB/TrEMBL;Acc:Q9CAL9]";;
AT1G72520;AT1G72520;244.462445011675;1.40829564610936;0.256469921660874;5.49107527693451;3.99494025281335e-08;4.29730729319816e-05;LOX4;Q9FNX8;843584;"Lipoxygenase 4, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9FNX8]";LOX4;UniProtKB Gene Name
AT1G72650;AT1G72650;1210.59363208876;-0.694957824711521;0.123199150893372;-5.64093031219836;1.69133810955495e-08;2.07925858596787e-05;TRFL6;;843597;"TRF-like 6 [Source:UniProtKB/TrEMBL;Acc:F4IDF1]";TRFL6;TAIR Gene Name
AT1G72940;AT1G72940;664.03602964754;0.744813332686462;0.204693436280366;3.63867716630786;0.000274042073217994;0.0224597053435947;;;843625;"At1g72940/F3N23_14 [Source:UniProtKB/TrEMBL;Acc:Q9SSN2]";;
AT1G73170;AT1G73170;784.31659990518;-0.554042989641239;0.10563217652106;-5.24502105218647;1.56264483416306e-07;0.000120885001077531;;;843649;"P-loop containing nucleoside triphosphate hydrolases superfamily protein [Source:TAIR;Acc:AT1G73170]";;
AT1G73400;AT1G73400;112.315856800259;0.614775664523181;0.164137417289866;3.74549371297521;0.000180039356193358;0.0172147631080215;;Q9FX35;843675;"Pentatricopeptide repeat-containing protein At1g73400, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q9FX35]";;
AT1G73950;AT1G73950;247.243881644979;-0.515555396478462;0.148501575177436;-3.4717166862537;0.000517141790930465;0.0342327975527086;;;843732;"Transmembrane Fragile-X-F-associated protein [Source:UniProtKB/TrEMBL;Acc:F4HS21]";;
AT1G74260;AT1G74260;1746.92725816712;0.510860236651547;0.135445830180687;3.77169408589435;0.000162142967489071;0.016224666357293;PUR4;Q9M8D3;843766;"Probable phosphoribosylformylglycinamidine synthase, chloroplastic/mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q9M8D3]";PUR4;TAIR Gene Name
AT1G74450;AT1G74450;258.278146416338;0.581435728839009;0.163155533393084;3.56368991444611;0.000365677905992836;0.0274833294325009;;;843786;"At1g74450/F1M20_13 [Source:UniProtKB/TrEMBL;Acc:Q9CA69]";;
AT1G74930;AT1G74930;71.1703574428495;1.40309613726929;0.416480612832263;3.36893505733095;0.000754592059676476;0.0412294728225137;ORA47;Q9S7L5;843832;"Ethylene-responsive transcription factor ERF018 [Source:UniProtKB/Swiss-Prot;Acc:Q9S7L5]";ERF018;UniProtKB Gene Name
AT1G75290;AT1G75290;110.300491711789;-0.685482244081419;0.207952902993301;-3.29633409399195;0.000979554509792271;0.0480960212217244;;;843866;"NAD(P)-binding Rossmann-fold superfamily protein [Source:TAIR;Acc:AT1G75290]";;
AT1G75490;AT1G75490;92.8840717258336;1.46720210887592;0.319861578622495;4.5869907701779;4.49680553150062e-06;0.00161643944187321;;Q9LQZ2;843885;"Dehydration-responsive element-binding protein 2D [Source:UniProtKB/Swiss-Prot;Acc:Q9LQZ2]";DREB2D;UniProtKB Gene Name
AT1G75850;AT1G75850;1144.89346873612;-0.386155842021571;0.114316412034841;-3.37795628071217;0.000730266898886443;0.040620458931917;VPS35B;F4I0P8,;843918;"Vacuolar protein sorting-associated protein 35 [Source:UniProtKB/TrEMBL;Acc:A0A178WDK6]";VPS35B;UniProtKB Gene Name
AT1G76600;AT1G76600;215.076128598003;1.2201909650957;0.259588538890387;4.70048088529415;2.59549551557138e-06;0.0011608316856412;;;843993;"Poly polymerase [Source:UniProtKB/TrEMBL;Acc:Q9C9J8]";;
AT1G76860;AT1G76860;394.021609932402;0.590145566640709;0.168415369705107;3.50410753884307;0.000458140309087952;0.0319232909300111;;Q9C6K5;844021;"LSM3B [Source:UniProtKB/TrEMBL;Acc:A0A178WQ75]";LSM3B;UniProtKB Gene Name
AT1G77760;AT1G77760;2938.80727228097;0.735146614360172;0.188085711879708;3.90857235785321;9.28431411529329e-05;0.011894610401047;NIA1;P11832;844112;"Nitrate reductase [Source:UniProtKB/TrEMBL;Acc:A0A178WBR8]";NIA1;UniProtKB Gene Name
AT1G79770;AT1G79770;249.927616704416;-0.664384207209994;0.200290591214746;-3.31710143337517;0.000909565880926081;0.0464526361324;;;844316;"CASP-like protein (DUF1677) [Source:UniProtKB/TrEMBL;Acc:Q9CA85]";;
AT1G80210;AT1G80210;350.174427230506;-0.475276420093405;0.124278044448474;-3.82429915277961;0.000131144603208949;0.0145621275214788;BRCC36A;;844361;"At1g80210/F18B13_28 [Source:UniProtKB/TrEMBL;Acc:Q8RW94]";BRCC36A;TAIR Gene Name
AT1G80440;AT1G80440;1812.95163522336;1.4316084474979;0.236106450502556;6.0634025222551;1.33271566983737e-09;3.82289489892849e-06;;Q9M8L2;844383;"F-box/kelch-repeat protein At1g80440 [Source:UniProtKB/Swiss-Prot;Acc:Q9M8L2]";;
AT1G80840;AT1G80840;401.232479119698;1.27474074870432;0.275346364050294;4.62958990978895;3.66390616062384e-06;0.00151460465084877;WRKY40;Q9SAH7;844423;"Probable WRKY transcription factor 40 [Source:UniProtKB/Swiss-Prot;Acc:Q9SAH7]";WRKY40;UniProtKB Gene Name
AT2G04880;AT2G04880;901.011797488688;-0.433290664850268;0.130932919238863;-3.3092568879474;0.000935439655031937;0.0470228898018987;ZAP1;Q9SI37,;815035;"WRKY transcription factor 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9SI37]";WRKY1;UniProtKB Gene Name
AT2G08765;AT2G08765;60.0493244547326;1.13117935174597;0.2625323181947;4.30872419641326;1.64198975409741e-05;0.00421525794584998;"NA";"NA";"NA";"NA";"NA";"NA"
AT2G11240;AT2G11240;2997.66629183679;-0.539126156535064;0.147465072811422;-3.65595829749121;0.000256223008923757;0.0215114839345697;"NA";"NA";"NA";"NA";"NA";"NA"
AT2G12460;AT2G12460;79.8443850287702;-0.98338520201561;0.288925172358827;-3.40359821882985;0.000665044984149076;0.0390854149525416;"NA";"NA";"NA";"NA";"NA";"NA"
AT2G14460;AT2G14460;234.114864497462;0.651654672929588;0.1738247920284;3.74891674153775;0.000177600028441989;0.0171723263455903;;;815934;"At2g14460 [Source:UniProtKB/TrEMBL;Acc:Q9ZQQ9]";;
AT2G14680;AT2G14680;343.272131575334;-0.842778833716022;0.210767120583327;-3.99862574097665;6.37113311963012e-05;0.0103002561818097;MEE13;;815956;"Myosin heavy chain-like protein [Source:UniProtKB/TrEMBL;Acc:F4IGF6]";MEE13;TAIR Gene Name
AT2G15020;AT2G15020;956.160496131774;-1.03176111288091;0.292621656072852;-3.52592192501308;0.000422011360379303;0.0302574275221256;;;815991;"At2g15020 [Source:UniProtKB/TrEMBL;Acc:Q9ZUK9]";;
AT2G15090;AT2G15090;685.682118514365;0.787698765192083;0.237344434424612;3.31880023688645;0.000904050777290742;0.0463083866903303;KCS8;Q4V3C9;815998;"3-ketoacyl-CoA synthase 8 [Source:UniProtKB/Swiss-Prot;Acc:Q4V3C9]";KCS8;UniProtKB Gene Name
AT2G15880;AT2G15880;422.761920773083;1.38571032716974;0.206842725657038;6.69934281115287;2.09358932185738e-11;9.00819145462186e-08;;Q9XIL9;816084;"Pollen-specific leucine-rich repeat extensin-like protein 3 [Source:UniProtKB/Swiss-Prot;Acc:Q9XIL9]";PEX3;UniProtKB Gene Name
